Id,Price
12212,174789.14047646974
12099,319435.80410292733
3882,371521.5729861843
6995,275386.92435878277
10172,198584.15077417684
11672,249068.2138267605
12897,255925.78175172355
16097,177232.6252908038
6779,264681.3847675442
11199,194162.2003486886
10816,406413.2939156771
143,395491.43309399864
5399,248453.15497960369
3286,158981.37985674012
13706,222312.04460019138
1935,401189.7143688112
16000,175553.35887469235
2860,192865.9386908245
11407,198442.78886956716
16378,224691.8025088061
12278,175564.073952545
3842,164350.25734640873
2692,334212.9956053135
7699,184298.1266810152
6825,289934.995680846
7268,264786.515559602
1477,304702.6847217392
9887,171600.90988893766
9436,193179.4431142921
3179,238087.78099883467
1350,441311.88431339647
10643,204997.85517563892
5793,228027.8630323162
11494,458059.95000461524
4206,201321.96789466724
12419,244151.62283971848
8530,197788.73104310012
5985,166281.17985457674
8908,217725.48001802503
256,127044.92889333537
7234,178692.99170923684
5648,201820.35130396835
3014,253203.4609094479
2184,178676.63472630666
9189,264719.0632779083
14884,197161.16123698498
10333,181258.78895633746
15896,175054.39994492667
13269,144120.46494334523
8603,254175.69388000533
15087,175564.073952545
4344,184298.1266810152
7981,69761.34591293169
10908,251573.14010431568
6190,163937.68040308414
11742,201404.8496335072
9224,143689.40869144973
14667,197067.37137024378
458,167261.76716411315
2464,333328.3184708747
12320,221966.3646852082
278,230625.0231818698
2912,231239.75725353305
6698,248529.32259901275
4510,141934.03534506372
4183,175564.073952545
5551,236545.2030346937
12187,173602.1592347343
7948,200805.68553255463
10808,178143.77448327112
12432,170376.01970775123
5356,194008.38799764862
8984,435960.4953547026
9203,183593.3098770873
15412,117863.23285623272
12041,122052.48221775271
7644,274325.396584942
7071,196332.21635362846
10685,171600.90988893766
6763,179019.32271857408
940,132311.28434168163
14959,185708.7406040291
1338,169001.4331965558
5351,175654.0477283331
6524,208647.0708823277
12516,158981.37985674012
3288,254081.87014385298
3146,247413.60455848734
3954,175564.073952545
11955,195785.45097264159
1211,199380.88497190384
15668,199632.9009048953
1320,117863.23285623272
9108,175726.65402616467
16482,127651.9985463772
5017,144505.0054239178
8290,197569.48500276313
4304,395006.81694555626
1930,205061.6971271247
12530,176420.900562009
11295,250304.18890231295
3002,158981.37985674012
15483,140011.36646728247
11525,248529.32259901275
13978,157802.56466893727
4885,157745.17226101732
8325,175564.073952545
3630,136945.4523360829
9165,197569.48500276313
13945,210878.99133562823
10663,208835.7990964253
14803,182528.2639817998
7621,167167.42609766248
8205,210878.99133562823
10387,193132.42935783273
5457,164754.52775304273
10234,323852.35788802314
6251,175564.073952545
701,259475.98629123243
7930,164350.25734640873
15028,145096.011436043
12172,122052.48221775271
5805,192164.7773428784
7411,254714.5851077531
14806,299267.75578413636
7890,161033.1643490694
10440,158981.37985674012
14926,173602.1592347343
5381,165948.91578059882
3800,402634.3727761429
10511,261539.19989233176
9324,261644.77676654892
3313,197430.61156410963
7351,166920.29923408054
8459,195366.89351336515
9957,165304.58257842498
12024,172246.98095520565
4380,202923.12302014662
5042,166472.41004279288
13289,141934.03534506372
13407,375371.1171699559
13258,158981.37985674012
15993,245613.76695052968
12525,166759.11002774298
4062,192196.82857139513
12065,262191.5895066873
8227,158981.37985674012
11333,140011.36646728247
2867,132311.28434168163
3319,205826.80005899546
3523,299031.3546554125
7055,191772.8457544498
14930,158981.37985674012
3444,155694.73467212147
2940,331406.87990144145
6935,395012.6176871144
16116,403319.0515673655
13370,238192.24968593245
6103,254081.87014385298
7446,166265.7268075576
1859,183887.84758518272
4079,194461.3635118943
3228,163840.5833387904
9665,138701.96877348132
15957,336724.90981623385
11533,194800.81569016998
2314,127044.92889333537
4096,199989.35831443075
13437,179019.32271857408
5980,236042.55014019547
2008,196601.66668075311
6754,164350.25734640873
4129,148254.44666297646
14557,286418.5560796796
7096,279424.1530452488
14297,254175.69388000533
3967,219766.56176951298
16485,122052.48221775271
13075,390545.1104383987
14289,193369.77265616725
10988,169651.23308814605
3230,164754.52775304273
13250,175564.073952545
2559,209165.52859571567
7739,347434.1609067473
7213,140011.36646728247
6639,254175.69388000533
3164,268047.82695617765
15207,158981.37985674012
5113,175564.073952545
3929,124940.57044098877
14493,254714.5851077531
11110,185893.78634698357
2033,205578.30014658745
16057,212892.24719895914
16709,211246.8807521485
14313,163840.5833387904
1028,268047.82695617765
7187,122052.48221775271
3738,246949.39965244025
9869,329689.64426167065
12644,191772.8457544498
3686,122052.48221775271
9196,278764.51323366363
12326,200628.49454519938
4936,184298.1266810152
13314,160744.23303750766
9857,334772.46400836494
519,168521.96320851057
8410,170195.1964628764
1720,192273.9131128213
10341,234475.46984656173
14415,194871.4983011314
10613,257922.0894437058
8027,202753.9152055173
15539,248453.15497960369
7431,248453.15497960369
1370,141934.03534506372
12708,164350.25734640873
2250,248529.32259901275
14758,142802.9747733937
8525,374035.6356568156
1538,273891.7880295219
1142,151484.64136548224
1152,248529.32259901275
9802,185893.78634698357
3331,329390.8480296171
15203,175564.073952545
4247,163937.68040308414
1976,394386.08333797613
2346,229213.96319678638
10078,254175.69388000533
1938,197584.12176653728
7819,173963.80084539714
2168,230153.69095861423
15634,216344.66993321537
8465,210878.99133562823
9313,166120.10429086597
6539,141934.03534506372
6325,111878.8958051661
13442,253348.19866021993
9967,178183.75374277652
7893,217173.00237388513
2861,195366.89351336515
11031,327824.61594713037
15073,158981.37985674012
13837,164350.25734640873
2524,272335.42761356017
8617,185114.97403097377
13513,196159.3212058865
3081,259926.64788487996
10675,437319.0269059486
1907,85624.22511261061
4872,215557.35054516437
16274,442870.6269488419
11837,259343.26605161483
16577,205424.87767275027
5231,275092.76436959405
11315,288561.7231289274
273,193132.42935783273
8363,264538.5866813796
4255,209424.73504052835
16330,261539.19989233176
11528,193293.18753805294
14799,254175.69388000533
1611,245613.76695052968
9234,176226.22135589842
1633,122052.48221775271
6791,210170.1666045017
11567,349666.98148089106
3070,231239.75725353305
12094,230153.69095861423
14335,321260.17632931395
137,164350.25734640873
7182,193102.8579961778
11718,171600.90988893766
5194,122052.48221775271
97,330150.0505655144
5118,405951.3542322638
13920,331083.0758762731
9952,195777.02830260224
15337,208003.12971487778
10243,224778.6460752846
4048,362479.6957354108
171,170195.1964628764
11378,170446.94766269022
14190,181454.18637223096
15265,156399.37552905906
2740,122052.48221775271
5573,311359.5699258924
4481,247413.60455848734
2631,158981.37985674012
4984,244151.62283971848
16466,174243.91214670413
16716,127044.92889333537
15325,217725.48001802503
10115,177326.92713331254
117,459023.22492567945
5476,122052.48221775271
11757,193369.77265616725
12359,129880.21105793478
15546,176380.9213025036
8133,152793.11237778218
9018,410359.8240776638
2075,164350.25734640873
11170,325244.290070589
15733,195663.92599365272
9280,141934.03534506372
10734,389068.2019600442
14071,213867.37193128493
7373,254714.5851077531
14736,183788.45267339685
3458,162701.47280736134
6183,193369.77265616725
7825,197430.61156410963
16775,181156.73233447416
5717,194800.81569016998
12397,132311.28434168163
8189,354392.80344583996
4423,196415.94579269591
3994,138987.37881791545
10342,197569.48500276313
10051,193179.4431142921
9453,141934.03534506372
12593,379862.09315282025
1274,117863.23285623272
6933,366082.89530644927
1761,158471.70584912182
7157,356499.9390989108
15169,158981.37985674012
6792,387865.3088214237
13830,165167.1046963673
7240,254714.5851077531
3051,260957.2213316232
6550,122052.48221775271
4603,175564.073952545
5729,169024.6203448807
13473,329742.6840201176
15104,165304.58257842498
6599,325190.5101762688
2216,262812.85786307714
8721,338143.0976940408
3645,175564.073952545
8664,248529.32259901275
11001,196445.31866257795
753,170376.01970775123
8129,248529.32259901275
15235,171322.02553856018
3359,188469.81541778156
10424,198661.0758584902
10226,167374.72806122396
9252,170376.01970775123
3008,244151.62283971848
5849,178143.77448327112
8494,197492.8998846488
6764,261588.73804699263
12445,278603.60733153124
11716,176380.9213025036
4508,122052.48221775271
5669,198208.1003442445
11427,115148.87725255688
11065,192957.20503539973
8910,254175.69388000533
16401,367457.08549902606
11913,158981.37985674012
6221,194275.64262383714
10839,193179.4431142921
2809,193132.42935783273
13311,158562.0196109759
6866,195100.281001988
6019,224691.8025088061
3024,170195.1964628764
1391,264802.56108683906
15904,189209.01214032914
15858,321755.0299626165
9911,173963.80084539714
16579,248529.32259901275
4394,233375.62674088837
1468,352510.1454353332
12965,170195.1964628764
2249,182527.9093890271
14384,166920.29923408054
13040,157745.17226101732
8872,141934.03534506372
12864,245613.76695052968
15712,169249.141556128
14049,193971.87080681347
1840,117432.82046206169
12019,175564.073952545
8948,175564.073952545
15154,233064.6542091932
6943,158981.37985674012
12564,393611.78894239664
12766,134394.55781867742
7255,185226.21112061982
7962,158981.37985674012
709,124940.57044098877
4634,157745.17226101732
889,225716.86692759302
4774,175654.0477283331
13890,177160.10244057752
15431,157745.17226101732
8726,377169.4829316793
10373,142802.9747733937
6413,175564.073952545
9761,133614.19491323008
15864,143689.40869144973
6147,132311.28434168163
3384,281516.5407552237
320,214420.74023042203
8006,163840.5833387904
14395,173682.04385141292
14976,122052.48221775271
12185,225716.86692759302
4779,122052.48221775271
8551,146099.11897207962
9025,348451.7665660688
10616,209424.73504052835
7475,111878.8958051661
6341,328669.8749160924
14163,141934.03534506372
2211,193256.67034721776
10532,268082.494766873
14338,132311.28434168163
831,175564.073952545
3382,192993.7222262349
9209,254175.69388000533
7188,169379.31033592424
7197,215491.40396516392
11270,165029.51921183476
15918,175654.0477283331
6937,406688.53602089226
6178,176380.9213025036
10668,173206.75484304666
1413,257922.0894437058
6884,397838.05940726126
8266,193478.90842611014
14019,190784.41984972885
16764,141934.03534506372
15306,171600.90988893766
3740,285856.39935691986
5298,175553.35887469235
8319,183887.84758518272
4229,175564.073952545
13429,217725.48001802503
1753,405107.8111212189
860,249068.2138267605
14219,158981.37985674012
12113,201548.91989222838
11309,143689.40869144973
9930,199662.57592338964
10570,193478.90842611014
2839,164357.2511100984
6699,155694.73467212147
16647,122052.48221775271
5325,248529.32259901275
13733,165304.58257842498
7818,268047.82695617765
12505,248529.32259901275
9489,172641.15783495404
10106,176420.900562009
7864,201864.0828162481
5134,172378.3711124146
11859,158981.37985674012
7440,337193.20604575676
1525,328157.7947520503
7339,185893.78634698357
8,348212.38497564715
3248,122052.48221775271
8995,248529.32259901275
15178,69761.34591293169
8594,169559.17235779265
15770,261539.19989233176
15859,323714.9627782416
1735,325283.27406300895
11410,371374.53783086984
16397,158981.37985674012
3572,142802.9747733937
5501,122052.48221775271
969,195973.60031782932
6977,361751.16275579296
1233,178827.16827569832
4258,176093.77038524792
90,398725.4734444819
16650,177326.92713331254
197,122052.48221775271
12514,235616.7453681585
4367,192957.20503539973
3199,249068.2138267605
5600,200043.6641438759
11641,244679.77296457175
14609,122052.48221775271
12775,176420.900562009
14240,175741.45130222195
7933,169685.52245525806
6945,326120.31711907603
14006,208835.7990964253
6320,263106.92087736016
12061,176959.9616192856
16369,218912.82407302843
16354,339909.1227065801
3970,260108.70125513253
1048,193132.42935783273
3639,224778.6460752846
14448,210814.96849482032
2812,390453.8734740763
3932,158981.37985674012
14875,321966.7295616791
8883,122052.48221775271
7622,284806.4136791314
7252,126730.19777213795
9751,170195.1964628764
2378,197379.155460888
6816,259165.09177899337
15358,175564.073952545
7843,152793.11237778218
10448,381251.43447592715
7840,335972.9793043827
8880,254175.69388000533
12551,357950.85178459354
15470,194800.81569016998
16207,205358.5837123526
12123,127044.92889333537
15247,402254.4082524612
7481,198966.74033060478
16171,348212.38497564715
7461,333719.37770810904
902,341761.21061864484
13094,193179.4431142921
11584,230153.69095861423
4462,190443.51901773026
15576,141934.03534506372
16606,238192.24968593245
5427,257534.55689278423
7725,192880.6199172854
5409,176420.900562009
12579,127044.92889333537
12013,216076.2475416714
11321,248529.32259901275
9932,158981.37985674012
591,143689.40869144973
10357,197067.37137024378
3336,250279.41047073097
13,167084.0196348826
4809,195138.36811963358
7555,189369.8891658346
15172,340608.0513780561
6989,175564.073952545
4707,172828.98479976712
2046,186186.68964991186
6495,117863.23285623272
3873,195366.89351336515
7061,193132.42935783273
12112,225716.86692759302
8917,262191.5895066873
7735,182881.00227123065
16442,224778.6460752846
4244,176420.900562009
3747,258328.44246659082
11086,196663.95500129228
10080,248529.32259901275
15057,291185.70542735385
1331,194871.4983011314
8891,122052.48221775271
13411,194239.12543300193
16730,254714.5851077531
2267,194800.81569016998
3022,176380.9213025036
11190,224778.6460752846
11857,192164.7773428784
9318,175454.09786142403
16512,166759.11002774298
2053,231225.92719515142
13707,141934.03534506372
12143,175564.073952545
14080,165167.1046963673
6130,182528.2639817998
7936,85624.22511261061
10101,172246.98095520565
5663,193369.77265616725
14811,155694.73467212147
1366,200252.50051911263
908,197067.37137024378
2953,122052.48221775271
14629,157745.17226101732
15096,276391.6194026663
2115,179019.32271857408
11770,172246.98095520565
12701,176380.9213025036
14584,141934.03534506372
1893,387359.2751648814
9501,435471.2926789883
2138,122052.48221775271
9346,197972.9013717146
15960,257946.86787528775
8230,163937.68040308414
13843,213927.0202660344
13810,253203.4609094479
15650,178143.77448327112
9974,169024.6203448807
12200,193895.28568869914
538,177326.92713331254
5334,229213.96319678638
14823,122052.48221775271
4817,175054.39994492667
9041,224778.6460752846
4359,234011.74888912885
4852,179984.8674682716
10141,141934.03534506372
1503,199413.09565753335
16256,430490.50416629744
683,111878.8958051661
14382,187046.49876428634
7248,197569.48500276313
1200,173138.87940500808
3563,175564.073952545
3681,402073.233593257
3053,254175.69388000533
4099,205424.87767275027
807,146646.02281993435
4658,273594.2709824154
3535,192164.7773428784
12548,158981.37985674012
10488,228140.95074416383
5851,194879.92097117074
13736,235406.9080889451
875,157585.83184704144
14449,176420.900562009
3958,344637.78482449456
10727,175564.073952545
11296,129833.4768092496
13646,253203.4609094479
9599,197784.74626228545
7135,325674.3332261327
5943,310034.4494049063
2695,255925.78175172355
6766,198475.354970433
5630,209165.52859571567
13586,198398.42988611964
3507,389844.7018163162
10014,141934.03534506372
459,223002.27436254168
3582,237988.39082161296
8560,261342.92644777105
3372,193179.4431142921
13109,244151.62283971848
8160,249068.2138267605
10706,249068.2138267605
9104,328669.8749160924
2870,178676.63472630666
13712,194461.3635118943
13924,155694.73467212147
798,212356.34108544062
9750,404931.15785061923
16248,397838.05940726126
3170,192464.24265469643
12700,216466.8393948652
10601,143689.40869144973
514,175564.073952545
4010,254175.69388000533
8124,161033.1643490694
10800,176380.9213025036
13628,194384.438427581
11637,141934.03534506372
781,163937.68040308414
16156,192258.34963597072
12618,263470.1881235738
9766,164350.25734640873
15987,259728.2414248456
11051,331443.1756127707
7673,250396.26275555138
1245,352365.5705512837
2443,176420.900562009
7413,122052.48221775271
310,143689.40869144973
10921,202923.12302014662
8709,111878.8958051661
12404,330742.7305619265
14986,207443.66704568506
10714,255293.06678782345
14286,194271.33611863147
13828,336833.0692337366
8926,402739.7654049156
12233,174334.8485576287
3913,194800.81569016998
5221,220901.58418978914
14965,84000.14548919474
862,169002.04680362195
13907,127044.92889333537
5418,179019.32271857408
2045,192880.6199172854
13321,196195.8383967217
2762,244275.62269867543
13888,166759.11002774298
14962,135908.27840503555
13305,195470.98501062015
8487,257255.3917532895
7146,169559.17235779265
1134,175556.34306943003
15092,334772.46400836494
13760,269583.7295860649
11958,352871.9378793594
3177,182528.2639817998
11350,185966.67801927397
1524,111878.8958051661
5527,190971.86532109664
2872,184298.1266810152
8602,408099.9175572888
3067,261644.6038850197
10435,221447.92136656487
11222,224078.101486685
8700,170752.00913944902
10961,185114.97403097377
14305,199460.07282659126
8362,239603.8406648221
4979,159798.2272066987
7180,335670.567234888
5763,142676.9517092269
2192,224778.6460752846
13581,184298.1266810152
10720,152793.11237778218
1358,250279.41047073097
13366,279469.7629652868
13539,401467.3739292378
12849,220281.2100539888
6794,171600.90988893766
525,366180.29604531534
12223,321266.65108571993
16271,146646.02281993435
5818,127044.92889333537
16588,254714.5851077531
8981,127044.92889333537
16476,122052.48221775271
14663,175564.073952545
3,158981.37985674012
6615,127044.92889333537
12215,268047.82695617765
304,259728.2414248456
13634,214276.14041621558
9208,166759.11002774298
2175,164282.3555984774
250,233375.62674088837
6045,195458.9596880034
10516,158471.70584912182
1852,446722.7921525459
1573,197854.50116327143
15079,173602.1592347343
5500,175564.073952545
15775,177160.10244057752
3198,164282.3555984774
6718,195253.79120441567
4149,193179.4431142921
9627,260957.2213316232
7595,254175.69388000533
4538,195973.60031782932
3555,250935.15398329913
10483,404939.8464335953
8834,164350.25734640873
16412,175054.39994492667
6449,145316.93569153178
2767,193895.28568869914
11498,177326.92713331254
16472,141934.03534506372
178,283977.821788106
10948,210494.35150223665
13313,313991.0771488223
8065,131872.78622428575
102,161033.1643490694
14428,188795.58432595458
11973,181273.33976950677
6663,194352.22774195144
15989,128842.36629660084
10955,385723.52228489576
11772,135156.90383472797
11364,233375.62674088837
7082,175564.073952545
7749,469345.3986653997
6428,155694.73467212147
6869,122052.48221775271
295,172380.6019824515
12266,254081.87014385298
11129,168521.96320851057
826,428204.8641093441
3262,245613.76695052968
15641,328157.7947520503
1662,411215.02227135864
10926,224778.6460752846
10232,250604.11645664772
6376,165207.08395587272
7817,192273.9131128213
354,196005.81100345883
10076,209482.5930837745
11379,327138.02540647204
10184,155694.73467212147
4696,380555.8418809258
13562,452187.206089565
5436,178676.63472630666
13196,138051.63916188836
14939,290632.38736181834
14004,168028.57998832516
5916,180693.03670262327
7229,174228.32872317388
9143,163937.68040308414
3440,193369.77265616725
319,175564.073952545
11683,249068.2138267605
12647,249068.2138267605
12788,158981.37985674012
13662,214999.53339402456
423,254714.5851077531
5222,248529.32259901275
9242,217725.48001802503
2641,208647.0708823277
4855,175564.073952545
5360,181498.06435096552
9799,194879.92097117074
5526,254175.69388000533
10309,166759.11002774298
2144,395862.99181633064
7191,184298.1266810152
6732,166920.29923408054
14789,161033.1643490694
13525,158981.37985674012
4066,249403.54211012088
16422,197972.9013717146
14890,232017.0190454045
2922,185114.97403097377
3601,174250.8585884549
13416,122052.48221775271
14363,157745.17226101732
9496,279205.48603834445
7115,331640.8337884496
8615,209482.5930837745
5218,122052.48221775271
9493,188795.58432595458
10623,175525.74956167367
2272,182060.3655107883
3352,331832.2135284688
84,178676.63472630666
8086,157802.56466893727
2595,253203.4609094479
3531,164350.25734640873
7460,329342.3606159625
9214,254714.5851077531
2790,288769.9040383811
10548,238192.24968593245
9218,168521.96320851057
7435,194800.81569016998
15780,201321.96789466724
7640,224778.6460752846
6223,166759.11002774298
3425,122052.48221775271
10582,141934.03534506372
702,238192.24968593245
2111,175564.073952545
11730,195100.281001988
9865,263470.1881235738
16478,336304.3135179852
1885,203001.55860166703
3956,342190.33099533984
16735,139065.1386331027
15264,196678.59176506646
15971,194879.92097117074
5584,203983.1894042252
15242,179019.32271857408
14358,162373.20548648539
11300,264802.56108683906
5446,171600.90988893766
3934,194384.438427581
6610,182343.90779421738
10164,383222.66009548836
4646,208126.97436529872
13304,198208.1003442445
1985,196415.94579269591
4746,141934.03534506372
7963,201408.535715247
14083,253203.4609094479
13140,257613.9506740834
15023,263470.1881235738
13093,203435.4206217907
7160,162373.20548648539
7407,175564.073952545
16056,178143.77448327112
751,454986.6895201349
6179,175654.0477283331
9137,268396.76781729475
10992,212356.34108544062
5744,394463.91680033866
10884,174618.36730130477
12858,310934.5628709915
13005,299341.0296110678
16714,192464.24265469643
1419,252146.3506272696
6064,191772.8457544498
3771,175564.073952545
5945,451488.7788153919
8453,69761.34591293169
3806,151484.64136548224
16748,254175.69388000533
11380,213091.5240297592
3107,198551.9400885473
12003,185708.7406040291
14567,225716.86692759302
1079,176420.900562009
11705,165304.58257842498
7814,188469.81541778156
10174,173602.1592347343
5514,259343.26605161483
5265,243464.06740479273
10520,417221.09727023577
13195,224078.101486685
14601,399025.0025924123
6012,197302.57034277366
13079,170376.01970775123
9009,127044.92889333537
3122,209482.5930837745
5470,247413.60455848734
4840,164350.25734640873
6270,254175.69388000533
9158,122052.48221775271
10120,127044.92889333537
10672,325705.4533341841
4573,158981.37985674012
12118,328541.9393036455
7447,127044.92889333537
2171,194384.438427581
6126,292764.8621319183
2836,175054.39994492667
1457,250935.15398329913
11165,163518.32015731992
5923,185114.97403097377
1813,204997.85517563892
3492,245613.76695052968
1917,292689.12593284354
965,404779.37763911084
15795,161033.1643490694
821,198208.1003442445
4568,192273.9131128213
9078,259343.26605161483
11371,157802.56466893727
5149,191772.8457544498
281,194800.81569016998
1918,238192.24968593245
776,143689.40869144973
210,190784.41984972885
10782,175564.073952545
9653,175564.073952545
9372,158981.37985674012
5868,237592.35758090374
6176,143689.40869144973
3969,162701.47280736134
7427,174860.82747865678
8544,423148.8064972555
5219,238087.78099883467
16488,124940.57044098877
5855,233375.62674088837
15920,122052.48221775271
4393,408322.21799300984
5770,159508.02544178482
2900,161033.1643490694
8622,83325.44183129423
11610,234011.74888912885
10969,122052.48221775271
11029,183029.4379585237
6193,324888.6488284426
14087,444343.8551292304
13623,166517.38093381026
16689,164350.25734640873
1027,233375.62674088837
949,145096.011436043
672,127757.19672871898
13832,174694.45352302972
2471,193786.14991875624
8728,281730.00966571935
7742,249068.2138267605
2698,230625.0231818698
9084,176380.9213025036
6075,273891.7880295219
2874,193179.4431142921
13119,144120.46494334523
5010,196415.94579269591
1284,175564.073952545
1151,175564.073952545
5110,409964.10235008074
11386,176916.2361038007
8019,175882.7034788364
2859,125692.35301080401
16110,175564.073952545
16027,264681.3847675442
14902,175564.073952545
14301,193446.6977404806
2451,259548.47223460267
13596,158471.70584912182
1464,122052.48221775271
7927,377491.2293920742
9638,345901.13244409626
8009,284712.23309175606
11903,158981.37985674012
9243,122052.48221775271
547,175564.073952545
5511,157745.17226101732
11247,184298.1266810152
15928,313611.4066905429
3434,249092.9922583425
7614,175654.0477283331
1380,164350.25734640873
2770,135156.90383472797
111,171600.90988893766
5994,158981.37985674012
12341,189824.04884025254
2787,259728.2414248456
14410,273891.7880295219
15983,127044.92889333537
14876,224778.6460752846
653,224034.51463433195
2174,189705.20731021758
2575,318988.36891230586
7976,173602.1592347343
5812,329983.5899297643
13589,459563.6307456185
9122,143689.40869144973
8159,378170.81481428636
8754,307078.3298413356
9321,249068.2138267605
13535,209482.5930837745
2083,165167.1046963673
2689,354323.77043648565
2248,240752.25839744727
11649,168195.89384519108
11045,218525.1063686849
1276,117863.23285623272
5962,143689.40869144973
13012,173602.1592347343
4642,174228.32872317388
179,164282.3555984774
15347,317732.7777898767
3339,159798.2272066987
8166,175564.073952545
11617,163840.5833387904
52,252524.43049512838
4395,247557.08962845532
